"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL","0037-8682","1678-9849","SOC BRASILEIRA MEDICINA TROPICAL","UNIV BRASILIA, NUCLEO MEDICINA TROPICAL E NUTRICAO, CAIXA POSTAL 4356, BRASILIA, BRAZIL, DF, 70919-970","English, Portuguese, Spanish","Environmental Medicine & Public Health"
"REVISTA DE INVESTIGACION CLINICA-CLINICAL AND TRANSLATIONAL INVESTIGATION","0034-8376","2564-8896","INST NACIONAL NUTRICION","VASCO DE QUIROZA 15, COLONIA SECCION XVI, TLALPAN, MEXICO, MEXICO, 14000 D F","Multi-Language","General & Internal Medicine"
"REVISTA DE SAUDE PUBLICA","0034-8910","1518-8787","REVISTA DE SAUDE PUBLICA","FACULDADE SAUDE PUBL DA USP, AV DR ARNALDO 715, SAO PAULO, BRAZIL, 01246-904SP","English, Portuguese, Spanish","Environmental Medicine & Public Health"
"REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO","0036-4665","1678-9946","INST MEDICINA TROPICAL SAO PAULO","AV DR ENEAS CARVALHO DE AGUIAR, 470, C CESAR, SAO PAULO, BRAZIL, 05403-000","English, Portuguese","Environmental Medicine & Public Health"
"REVISTA ESPANOLA DE CARDIOLOGIA","0300-8932","1579-2242","EDICIONES DOYMA S A","TRAV DE GRACIA 17-21, BARCELONA, SPAIN, 08021","Spanish","Cardiovascular & Respiratory Systems"
"REVISTA ESPANOLA DE ENFERMEDADES DIGESTIVAS","1130-0108","2340-4167","ARAN EDICIONES, S A","CASTELLO, 128, MADRID, SPAIN, 28006","Spanish, English","Gastroenterology And Hepatology"
"REVISTA MEDICA DE CHILE","0034-9887","0717-6163","SOC MEDICA SANTIAGO","BERNARDA MORIN 488 PROVIDENCIA, CASILLA 168 CORREO 55, SANTIAGO 9, CHILE, 00000","Spanish","General & Internal Medicine"
"REVISTA PORTUGUESA DE CARDIOLOGIA","0870-2551","0304-4750","ELSEVIER ESPANA SLU","AV JOSEP TARRADELLAS, 20-30, 1ERA PLANTA, BARCELONA, SPAIN, CP-08029","English, Portuguese","Cardiovascular & Respiratory Systems"
"REVUE DE MEDECINE INTERNE","0248-8663","1768-3122","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","French","General & Internal Medicine"
"REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE","0398-7620","1773-0627","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","Multi-Language","Environmental Medicine & Public Health"
"REVUE DES MALADIES RESPIRATOIRES","0761-8425","1776-2588","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","French","Cardiovascular & Respiratory Systems"
"REVUE FRANCAISE D ALLERGOLOGIE","1877-0320","1877-0320","ELSEVIER MASSON, CORPORATION OFFICE","65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, PARIS, FRANCE, 92442","French","Clinical Immunology & Infectious Disease"
"REVUE NEUROLOGIQUE","0035-3787","2213-0004","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","French","Neurology"
"RHEUMATIC DISEASE CLINICS OF NORTH AMERICA","0889-857X","1558-3163","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Rheumatology"
"RHEUMATOLOGY","1462-0324","1462-0332","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Rheumatology"
"RHEUMATOLOGY AND THERAPY","2198-6576","2198-6584","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Rheumatology"
"RHEUMATOLOGY INTERNATIONAL","0172-8172","1437-160X","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Rheumatology"
"RHINOLOGY","0300-0729","0300-0729","INT RHINOLOGIC SOC","UNIV MEDICAL CENTER UTRECHT, RM G05 127, DEPT OTORHINOL, HEIDELBERGLAAN 100, UTRECHT, NETHERLANDS, 3584 CX","English","Otolaryngology"
"RISK MANAGEMENT AND HEALTHCARE POLICY","1179-1594","1179-1594","DOVE MEDICAL PRESS LTD","PO BOX 300-008, ALBANY, NEW ZEALAND, AUCKLAND, 0752","English","Health Care Sciences & Services"
"RMD OPEN","2056-5933","2056-5933","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Rheumatology"
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","1438-9029","1438-9010","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","","Radiology, Nuclear Medicine & Imaging"
"RURAL AND REMOTE HEALTH","1445-6354","1445-6354","COLL MEDICINE & DENTISTRY JAMES COOK UNIV TOWNSVILLE","1 JAMES COOK DR  , DOUGLAS, Australia, QUEENSLAND, 4814","English","Health Care Sciences & Services"
"SAFETY AND HEALTH AT WORK","2093-7911","2093-7997","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Environmental Medicine & Public Health"
"SAMJ SOUTH AFRICAN MEDICAL JOURNAL","0256-9574","2078-5135","SA MEDICAL ASSOC","BLOCK F CASTLE WALK CORPORATE PARK, NOSSOB STREET, ERASMUSKLOOF EXT3, PRETORIA, SOUTH AFRICA, 0002","English","General & Internal Medicine"
"SAUDI JOURNAL OF GASTROENTEROLOGY","1319-3767","1998-4049","WOLTERS KLUWER MEDKNOW PUBLICATIONS","WOLTERS KLUWER INDIA PVT LTD , A-202, 2ND FLR, QUBE, C T S  NO 1498A-2 VILLAGE MAROL, ANDHERI EAST, MUMBAI, INDIA, 400059","English",""
"SAUDI MEDICAL JOURNAL","0379-5284","0379-5284","SAUDI MED J","ARMED FORCES HOSPITAL, PO BOX 7897,, RIYADH, SAUDI ARABIA, 11159","English","General & Internal Medicine"
"SCANDINAVIAN CARDIOVASCULAR JOURNAL","1401-7431","1651-2006","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Cardiovascular & Respiratory Systems"
"SCANDINAVIAN JOURNAL OF CLINICAL & LABORATORY INVESTIGATION","0036-5513","1502-7686","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Research/Laboratory Medicine & Medical Technology"
"SCANDINAVIAN JOURNAL OF GASTROENTEROLOGY","0036-5521","1502-7708","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Gastroenterology And Hepatology"
"SCANDINAVIAN JOURNAL OF LABORATORY ANIMAL SCIENCE","0901-3393","0901-3393","SCANDINAVIAN FEDERATION LABORATORY ANIMAL SCIENCE","C/O MARGARETA BERTRAM, NATIONAL FOOD AGENCY, MORKHOJ BYGHADE 19, SOBORG, DENMARK, DK-2860","English",""
"SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS","0905-7188","1600-0838","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Orthopedics, Rehabilitation & Sports Medicine"
"SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE","0281-3432","1502-7724","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Health Care Sciences & Services"
"SCANDINAVIAN JOURNAL OF PUBLIC HEALTH","1403-4948","1651-1905","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Environmental Medicine & Public Health"
"SCANDINAVIAN JOURNAL OF RHEUMATOLOGY","0300-9742","1502-7732","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Rheumatology"
"SCANDINAVIAN JOURNAL OF SURGERY","1457-4969","1799-7267","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Surgery"
"SCANDINAVIAN JOURNAL OF TRAUMA RESUSCITATION & EMERGENCY MEDICINE","1757-7241","1757-7241","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Anesthesia & Intensive Care"
"SCANDINAVIAN JOURNAL OF UROLOGY","2168-1805","2168-1813","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Urology & Nephrology"
"SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH","0355-3140","1795-990X","SCANDINAVIAN JOURNAL WORK ENVIRONMENT & HEALTH","TOPELIUKSENKATU 41A, HELSINKI, FINLAND, SF-00250","English","Environmental Medicine & Public Health"
"SCHMERZ","0932-433X","1432-2129","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","German","Neurology"
"SCIENCE AND MEDICINE IN FOOTBALL","2473-3938","2473-4446","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","","Orthopedics, Rehabilitation & Sports Medicine"
"SCIENCE & JUSTICE","1355-0306","1876-4452","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Research/Laboratory Medicine & Medical Technology"
"SCIENTIST","0890-3670","1547-0806","LABX MEDIA GROUP","PO BOX 216, 478 BAY ST, MIDLAND, CANADA, ONTARIO, L4R 1K9","English","General & Internal Medicine"
"SCOTTISH MEDICAL JOURNAL","0036-9330","2045-6441","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","General & Internal Medicine"
"SEIZURE-EUROPEAN JOURNAL OF EPILEPSY","1059-1311","1532-2688","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Neurology"
"SEMINARS IN ARTHRITIS AND RHEUMATISM","0049-0172","1532-866X","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Rheumatology"
"SEMINARS IN DIAGNOSTIC PATHOLOGY","0740-2570","1930-1111","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Research/Laboratory Medicine & Medical Technology"
"SEMINARS IN DIALYSIS","0894-0959","1525-139X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Urology & Nephrology"
"SEMINARS IN FETAL & NEONATAL MEDICINE","1744-165X","1878-0946","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Pediatrics"
"SEMINARS IN HEMATOLOGY","0037-1963","1532-8686","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Hematology"
"SEMINARS IN LIVER DISEASE","0272-8087","1098-8971","THIEME MEDICAL PUBL INC","333 SEVENTH AVE, NEW YORK, USA, NY, 10001","English","Gastroenterology And Hepatology"
"SEMINARS IN MUSCULOSKELETAL RADIOLOGY","1089-7860","1098-898X","THIEME MEDICAL PUBL INC","333 SEVENTH AVE, NEW YORK, USA, NY, 10001","English","Radiology, Nuclear Medicine & Imaging"
"SEMINARS IN NEPHROLOGY","0270-9295","1558-4488","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Urology & Nephrology"
"SEMINARS IN NEUROLOGY","0271-8235","1098-9021","THIEME MEDICAL PUBL INC","333 SEVENTH AVE, NEW YORK, USA, NY, 10001","English","Neurology"
"SEMINARS IN NUCLEAR MEDICINE","0001-2998","1558-4623","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Radiology, Nuclear Medicine & Imaging"
"SEMINARS IN ONCOLOGY","0093-7754","1532-8708","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Oncology"
"SEMINARS IN OPHTHALMOLOGY","0882-0538","1744-5205","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Ophthalmology"
"SEMINARS IN PEDIATRIC NEUROLOGY","1071-9091","1558-0776","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Pediatrics"
"SEMINARS IN PEDIATRIC SURGERY","1055-8586","1532-9453","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Pediatrics"
"SEMINARS IN PERINATOLOGY","0146-0005","1558-075X","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Reproductive Medicine"
"SEMINARS IN RADIATION ONCOLOGY","1053-4296","1532-9461","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Oncology"
"SEMINARS IN REPRODUCTIVE MEDICINE","1526-8004","1526-4564","THIEME MEDICAL PUBL INC","333 SEVENTH AVE, NEW YORK, USA, NY, 10001","English","Reproductive Medicine"
"SEMINARS IN ROENTGENOLOGY","0037-198X","1558-4658","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Radiology, Nuclear Medicine & Imaging"
"SEMINARS IN THORACIC AND CARDIOVASCULAR SURGERY","1043-0679","1532-9488","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Cardiovascular & Respiratory Systems"
"SEMINARS IN THROMBOSIS AND HEMOSTASIS","0094-6176","1098-9064","THIEME MEDICAL PUBL INC","333 SEVENTH AVE, NEW YORK, USA, NY, 10001","English","Hematology"
"SEMINARS IN ULTRASOUND CT AND MRI","0887-2171","1558-5034","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Radiology, Nuclear Medicine & Imaging"
"SEMINARS IN VASCULAR SURGERY","0895-7967","1558-4518","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Cardiovascular & Respiratory Systems"
"SEXUAL HEALTH","1448-5028","1449-8987","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Clinical Immunology & Infectious Disease"
"SEXUALLY TRANSMITTED DISEASES","0148-5717","1537-4521","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Immunology & Infectious Disease"
"SEXUALLY TRANSMITTED INFECTIONS","1368-4973","1472-3263","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Clinical Immunology & Infectious Disease"
"SEXUAL MEDICINE REVIEWS","2050-0513","2050-0521","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","",""
"SHOCK","1073-2322","1540-0514","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Anesthesia & Intensive Care"
"SINGAPORE MEDICAL JOURNAL","0037-5675","","SINGAPORE MEDICAL ASSOC","2985 JALAN BUKIT MERAH, #02-2C, SMF BUILDING, SINGAPORE, Singapore,  , 159457","English","General & Internal Medicine"
"SKELETAL RADIOLOGY","0364-2348","1432-2161","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"SKIN RESEARCH AND TECHNOLOGY","0909-752X","1600-0846","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"SLEEP","0161-8105","1550-9109","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Neurology"
"SLEEP AND BREATHING","1520-9512","1522-1709","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Neurology"
"SLEEP HEALTH","2352-7218","2352-7226","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","","Neurology"
"SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY","0933-7954","1433-9285","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Clinical Psychology & Psychiatry"
"SOCIAL SCIENCE & MEDICINE","0277-9536","1873-5347","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Environmental Medicine & Public Health"
"SOUTH AFRICAN JOURNAL OF SURGERY","0038-2361","2078-5151","SA MEDICAL ASSOC","BLOCK F CASTLE WALK CORPORATE PARK, NOSSOB STREET, ERASMUSKLOOF EXT3, PRETORIA, SOUTH AFRICA, 0002","Multi-Language","Surgery"
"SOUTHEAST ASIAN JOURNAL OF TROPICAL MEDICINE AND PUBLIC HEALTH","0125-1562","2697-5718","SOUTHEAST ASIAN MINISTERS EDUC ORGANIZATION","SEAMEO-TROPMED, 420-6 RAJVITHI RD,, BANGKOK, THAILAND, 10400","English","Environmental Medicine & Public Health"
"SOUTHERN MEDICAL JOURNAL","0038-4348","1541-8243","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","General & Internal Medicine"
"SPINAL CORD","1362-4393","1476-5624","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurology"
"SPINE","0362-2436","1528-1159","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurology"
"SPINE JOURNAL","1529-9430","1878-1632","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Neurology"
"SPORTS HEALTH-A MULTIDISCIPLINARY APPROACH","1941-7381","1941-0921","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Orthopedics, Rehabilitation & Sports Medicine"
"SPORTS MEDICINE","0112-1642","1179-2035","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Orthopedics, Rehabilitation & Sports Medicine"
"SPORTS MEDICINE-OPEN","2199-1170","2198-9761","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Orthopedics, Rehabilitation & Sports Medicine"
"STATISTICAL METHODS IN MEDICAL RESEARCH","0962-2802","1477-0334","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Health Care Sciences & Services"
"STATISTICS IN MEDICINE","0277-6715","1097-0258","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Research/Laboratory Medicine & Medical Technology"
"STEM CELLS AND DEVELOPMENT","1547-3287","1557-8534","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Hematology"
"STEM CELLS INTERNATIONAL","1687-966X","1687-9678","HINDAWI LTD","ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, ENGLAND, W1T 5HF","English",""
"STRAHLENTHERAPIE UND ONKOLOGIE","0179-7158","1439-099X","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","Multi-Language","Oncology"
"STROKE","0039-2499","1524-4628","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurology"
"STROKE AND VASCULAR NEUROLOGY","2059-8688","2059-8696","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Neurology"
"SUBSTANCE ABUSE","0889-7077","1547-0164","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Clinical Psychology & Psychiatry"
"SUBSTANCE USE & MISUSE","1082-6084","1532-2491","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Clinical Psychology & Psychiatry"
"SUPPORTIVE CARE IN CANCER","0941-4355","1433-7339","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Health Care Sciences & Services"
"SURGEON-JOURNAL OF THE ROYAL COLLEGES OF SURGEONS OF EDINBURGH AND IRELAND","1479-666X","2405-5840","ROYAL COLLEGE SURGEONS EDINBURGH","NICOLSON ST, EDINBURGH, SCOTLAND, EH8 9DW","English","Surgery"
"SURGERY","0039-6060","","MOSBY-ELSEVIER","360 PARK AVENUE SOUTH, NEW YORK, USA, NY, 10010-1710","English","Surgery"
"SURGERY FOR OBESITY AND RELATED DISEASES","1550-7289","1878-7533","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Surgery"
"SURGERY TODAY","0941-1291","1436-2813","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Surgery"
"SURGICAL AND RADIOLOGIC ANATOMY","0930-1038","1279-8517","SPRINGER FRANCE","22 RUE DE PALESTRO, PARIS, FRANCE, 75002","English","Surgery"
"SURGICAL CLINICS OF NORTH AMERICA","0039-6109","1558-3171","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Surgery"
"SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES","0930-2794","1432-2218","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Surgery"
"SURGICAL INFECTIONS","1096-2964","1557-8674","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Surgery"
"SURGICAL INNOVATION","1553-3506","1553-3514","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Surgery"
"SURGICAL LAPAROSCOPY ENDOSCOPY & PERCUTANEOUS TECHNIQUES","1530-4515","1534-4908","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"SURGICAL ONCOLOGY CLINICS OF NORTH AMERICA","1055-3207","1558-5042","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Oncology"
"SURGICAL ONCOLOGY-OXFORD","0960-7404","1879-3320","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Oncology"
"SURGICAL PRACTICE","1744-1625","1744-1633","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","",""
"SURVEY OF OPHTHALMOLOGY","0039-6257","1879-3304","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Ophthalmology"
"SWISS MEDICAL WEEKLY","1424-7860","1424-3997","E M H SWISS MEDICAL PUBLISHERS LTD","FARNSBURGERSTR 8, MUTTENZ, SWITZERLAND, CH-4132","English","General & Internal Medicine"
"SYSTEMATIC REVIEWS","2046-4053","2046-4053","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","General & Internal Medicine"
"TEACHING AND LEARNING IN MEDICINE","1040-1334","1532-8015","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Health Care Sciences & Services"
"TECHNIQUES IN COLOPROCTOLOGY","1123-6337","1128-045X","SPRINGER-VERLAG ITALIA SRL","VIA DECEMBRIO, 28, MILAN, ITALY, 20137","English","Surgery"
"TECHNOLOGY IN CANCER RESEARCH & TREATMENT","1533-0346","1533-0338","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Oncology"
"TELEMEDICINE AND E-HEALTH","1530-5627","1556-3669","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Health Care Sciences & Services"
"TERAPEVTICHESKII ARKHIV","0040-3660","2309-5342","CJSC CONSILIUM MEDICUM","NOVIY ZIKOVSKIY PROEZD, D 3, 40, MOSCOW, RUSSIA, 125167","Russian","General & Internal Medicine"
"TEXAS HEART INSTITUTE JOURNAL","0730-2347","1526-6702","TEXAS HEART INST","PO BOX 20345, HOUSTON, USA, TX, 77225-0345","English","Cardiovascular & Respiratory Systems"
"THERAPEUTIC ADVANCES IN CHRONIC DISEASE","2040-6223","2040-6231","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Pharmacology/Toxicology"
"THERAPEUTIC ADVANCES IN DRUG SAFETY","2042-0986","2042-0994","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Pharmacology/Toxicology"
"THERAPEUTIC ADVANCES IN ENDOCRINOLOGY AND METABOLISM","2042-0188","2042-0196","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Endocrinology, Metabolism & Nutrition"
